#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
all.fasta	F35_assembly.fasta_contig_1	2141662	2143406	-	msbA	1-1749/1749	========/======	3/4	99.77	80.39	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
all.fasta	F35_assembly.fasta_contig_1	2590329	2590682	-	ramA	21-375/375	========/======	1/1	94.40	80.84	card	JQ727668:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F35_assembly.fasta_contig_1	2735339	2736530	+	Klebsiella_pneumoniae_acrA	1-1197/1197	========/======	6/7	99.50	97.25	card	AJ318073.1:793-1990	AcrA is a subunit of the AcrAB multidrug efflux system that in K. pneumoniae which is encoded by the acrRAB operon.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F35_assembly.fasta_contig_1	2736553	2739697	+	acrB	1-3148/3150	========/======	8/13	99.68	83.48	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F35_assembly.fasta_contig_1	3330358	3330776	-	FosA6	1-420/420	========/======	1/1	99.76	98.09	card	KU254579.1:59421-59841	fosA6 is a plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	fosfomycin
all.fasta	F35_assembly.fasta_contig_1	3897087	3898448	+	cpxA	1-1367/1374	========/======	4/5	99.13	81.64	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
all.fasta	F35_assembly.fasta_contig_1	4418016	4418646	-	CRP	1-633/633	========/======	2/2	99.68	87.36	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
all.fasta	F35_assembly.fasta_contig_1	5185479	5187014	-	Klebsiella_pneumoniae_KpnH	1-1539/1539	========/======	5/5	99.74	83.90	card	ASTU01000063.1:61248-62787	KpnH consists of ~511 residues resembles EmrB of E. coli and is probably a translocase in the KpnGH-TolC efflux protein in K. pneumoniae. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin.	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F35_assembly.fasta_contig_1	5187030	5188198	-	Klebsiella_pneumoniae_KpnG	1-1173/1173	========/======	3/4	99.66	98.89	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F35_assembly.fasta_contig_1	5188345	5188853	-	emrR	1-510/531	========/======	1/1	95.86	83.14	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
all.fasta	F35_assembly.fasta_contig_1	5234299	5237442	-	oqxB	1-3153/3153	========/======	9/9	99.71	99.49	card	EU370913.1:47850-51003	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F35_assembly.fasta_contig_1	5237466	5238638	-	oqxA	1-1176/1176	========/======	4/5	99.66	99.06	card	EU370913.1:46651-47827	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F35_assembly.fasta_contig_3	49833	50418	+	AAC(6')-Ib10	26-612/612	========/======	1/1	95.75	99.66	card	U59183:247-859	AAC(6')-Ib10 is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	aminoglycoside
all.fasta	F35_assembly.fasta_contig_3	71089	72333	-	tet(A)	1-1247/1275	========/======	1/2	97.65	98.96	card	AF534183.1:2970-4245	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	tetracycline
all.fasta	F35_assembly.fasta_contig_3	92596	93434	-	sul1	1-840/840	========/======	1/1	99.88	99.76	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F35_assembly.fasta_contig_3	93887	94565	+	QnrB20	1-681/681	========/======	6/6	99.41	98.68	card	AB379831:0-681	QnrB20 is a plasmid-mediated quinolone resistance protein found in Escherichia coli	fluoroquinolone
all.fasta	F35_assembly.fasta_contig_3	98307	99145	-	sul1	1-840/840	========/======	1/1	99.88	99.64	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F35_assembly.fasta_contig_3	99670	100127	-	dfrA25	1-459/459	========/======	1/1	99.78	99.78	card	DQ267940:53-512	dfrA25 is an integron-encoded dihydrofolate reductase found in Salmonella agona	diaminopyrimidine
all.fasta	F35_assembly.fasta_contig_3	104365	105245	-	KPC-1	1-882/882	========/======	1/1	99.89	99.77	card	AY034847:5-887	KPC-2 is a beta-lactamase found in Klebsiella pneumoniae and Pseudomonas aeruginosa.	carbapenem;cephalosporin;monobactam;penam
all.fasta	F41_assembly.fasta_contig_1	11536	12121	+	AAC(6')-Ib10	26-612/612	========/======	1/1	95.75	99.66	card	U59183:247-859	AAC(6')-Ib10 is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	aminoglycoside
all.fasta	F41_assembly.fasta_contig_1	32793	34038	-	tet(A)	1-1247/1275	========/======	1/1	97.73	99.04	card	AF534183.1:2970-4245	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	tetracycline
all.fasta	F41_assembly.fasta_contig_1	54298	55137	-	sul1	1-840/840	===============	0/0	100.00	99.88	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F41_assembly.fasta_contig_1	55590	56269	+	QnrB20	1-681/681	========/======	5/5	99.56	98.83	card	AB379831:0-681	QnrB20 is a plasmid-mediated quinolone resistance protein found in Escherichia coli	fluoroquinolone
all.fasta	F41_assembly.fasta_contig_1	60010	60848	-	sul1	1-840/840	========/======	1/1	99.88	99.76	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F41_assembly.fasta_contig_1	61372	61829	-	dfrA25	1-459/459	========/======	1/1	99.78	99.78	card	DQ267940:53-512	dfrA25 is an integron-encoded dihydrofolate reductase found in Salmonella agona	diaminopyrimidine
all.fasta	F41_assembly.fasta_contig_1	66064	66943	-	KPC-1	1-882/882	========/======	2/2	99.77	99.55	card	AY034847:5-887	KPC-2 is a beta-lactamase found in Klebsiella pneumoniae and Pseudomonas aeruginosa.	carbapenem;cephalosporin;monobactam;penam
all.fasta	F41_assembly.fasta_contig_5	421513	422224	-	baeR	1-713/723	========/======	1/1	98.48	81.49	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
all.fasta	F41_assembly.fasta_contig_5	425102	428173	-	mdtC	1-3078/3078	========/======	8/8	99.77	81.45	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
all.fasta	F41_assembly.fasta_contig_5	428174	431290	-	mdtB	1-3123/3123	========/======	10/12	99.71	80.84	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
all.fasta	F41_assembly.fasta_contig_5	849489	849891	-	H-NS	1-405/414	========/======	2/2	97.34	86.67	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
all.fasta	F41_assembly.fasta_contig_5	1460276	1460643	+	marA	1-369/384	========/======	1/1	95.83	81.30	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F41_assembly.fasta_contig_5	1480699	1481558	+	SHV-182	1-861/861	========/======	1/1	99.88	99.65	card	KP050489:0-861	From the Lahey list of beta-lactamases.	carbapenem;cephalosporin;penam
all.fasta	F41_assembly.fasta_contig_5	1522256	1522584	-	Klebsiella_pneumoniae_KpnF	1-330/330	========/======	1/1	99.70	98.79	card	AP006725.1:2484238-2484568	KpnF subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan.	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F41_assembly.fasta_contig_5	1522571	1522932	-	Klebsiella_pneumoniae_KpnE	1-363/363	========/======	1/1	99.72	98.62	card	AP006725.1:2483889-2484252	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F41_assembly.fasta_contig_5	1649855	1651008	+	Klebsiella_pneumoniae_OmpK37	1-1125/1125	========/======	8/33	99.82	94.98	card	AJ011502.1:300-1425	Klebsiella pneumoniae outer membrane porin protein. Is preferentially detected in porin-deficient strains. Functional characterization of this new porin revealed a narrower pore than those of porins OmpK35 and OmpK36 which did not allow penetration by certain beta-lactams. Also when a resistant strain expresses porin OmpK37 is less susceptible to cefotaxime and cefoxitin than when it is expressing either OmpK36 or OmpK35.	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem
all.fasta	F41_assembly.fasta_contig_5	2141091	2142834	-	msbA	1-1749/1749	========/======	4/5	99.71	80.45	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
all.fasta	F41_assembly.fasta_contig_5	2589644	2589997	-	ramA	21-375/375	========/======	1/1	94.40	80.84	card	JQ727668:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F41_assembly.fasta_contig_5	2734606	2735798	+	Klebsiella_pneumoniae_acrA	1-1197/1197	========/======	5/6	99.58	97.16	card	AJ318073.1:793-1990	AcrA is a subunit of the AcrAB multidrug efflux system that in K. pneumoniae which is encoded by the acrRAB operon.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F41_assembly.fasta_contig_5	2735821	2738961	+	acrB	1-3148/3150	========/======	9/13	99.62	83.47	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F41_assembly.fasta_contig_5	3329577	3329995	-	FosA6	1-420/420	========/======	1/1	99.76	98.09	card	KU254579.1:59421-59841	fosA6 is a plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	fosfomycin
all.fasta	F41_assembly.fasta_contig_5	3896220	3897586	+	cpxA	1-1367/1374	========/======	4/4	99.34	81.59	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
all.fasta	F41_assembly.fasta_contig_5	4417036	4417666	-	CRP	1-633/633	========/======	2/2	99.68	87.52	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
all.fasta	F41_assembly.fasta_contig_5	5184350	5185884	-	Klebsiella_pneumoniae_KpnH	1-1539/1539	========/======	6/6	99.68	83.90	card	ASTU01000063.1:61248-62787	KpnH consists of ~511 residues resembles EmrB of E. coli and is probably a translocase in the KpnGH-TolC efflux protein in K. pneumoniae. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin.	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F41_assembly.fasta_contig_5	5185900	5187069	-	Klebsiella_pneumoniae_KpnG	1-1173/1173	========/======	4/5	99.66	98.64	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F41_assembly.fasta_contig_5	5187216	5187724	-	emrR	1-510/531	========/======	1/1	95.86	83.14	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
all.fasta	F41_assembly.fasta_contig_5	5233149	5236291	-	oqxB	1-3153/3153	========/======	10/10	99.68	99.49	card	EU370913.1:47850-51003	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F41_assembly.fasta_contig_5	5236314	5237486	-	oqxA	1-1176/1176	========/======	4/5	99.66	99.23	card	EU370913.1:46651-47827	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F41_assembly.fasta_contig_6	141	953	-	APH(3')-Ia	1-814/816	========/======	1/1	99.63	99.02	card	BX664015.1:103833-103017	APH(3')-Ia is a transposon-encoded aminoglycoside phosphotransferase in E. coli and S. enterica. It is identical at the protein sequence to APH(3')-Ic an aminoglycoside phosphotransferase encoded by plasmids transposons and genomic islands in K. pneumoniae A. baumannii S. marcescens Corynebacterium spp. Photobacterium spp. and Citrobacter spp.	aminoglycoside
all.fasta	F41_assembly.fasta_contig_6	1929	2834	+	mphA	1-906/906	===============	0/0	100.00	100.00	card	D16251.1:2531-1625	The mphA gene encodes for resistance enzyme MPH(2')-I which preferentially inactivate 14-membered macrolides (e.g.erythromycin telithromycin roxithromycin) over 16-membered macrolides (e.g.tylosin spiramycin). It phosphorylates macrolides at 2'-OH hydroxyl of desosamine sugar of macrolides in a GTP-dependent manner.	macrolide
all.fasta	F41_assembly.fasta_contig_6	9450	10288	-	sul1	1-840/840	========/======	1/1	99.88	99.76	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F41_assembly.fasta_contig_6	10821	12054	-	cmlA5	26-1260/1260	========/======	1/1	97.94	99.84	card	AY115475:3337-4597	cmlA5 is a plasmid or transposon-encoded chloramphenicol exporter that is found in Escherichia coli	phenicol
all.fasta	F41_assembly.fasta_contig_6	12224	12879	-	QnrA1	1-657/657	========/======	1/1	99.85	99.54	card	DQ831141:8921-9578	QnrA1 is a plasmid-mediated quinolone resistance protein found in Klebsiella pneumoniae	fluoroquinolone
all.fasta	F41_assembly.fasta_contig_6	15153	15992	-	sul1	1-840/840	===============	0/0	100.00	99.88	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F41_assembly.fasta_contig_6	16704	17514	+	NDM-1	1-813/813	========/======	3/4	99.63	99.51	card	FN396876:3219-2406	NDM-1 is a metallo-beta-lactamase isolated from Klebsiella pneumoniae with nearly complete resistance to all beta-lactam antibiotics.	carbapenem;cephalosporin;cephamycin;penam
all.fasta	F41_assembly.fasta_contig_6	17518	17881	+	determinant_of_bleomycin_resistance	1-366/366	========/======	2/2	99.45	99.45	card	KC503911.1:9883-10249	A novel bleomycin resistance protein encoded by a metallo-beta-lactamase-associated ble gene. Expression of BRP(MBL) confers resistance to bleomycin and bleomycin-like antibiotics in Enterobacteriaceae and Acinetobacter where it is co-expressed with an MBL and controlled by the same promoter region.	glycopeptide
all.fasta	F41_assembly.fasta_contig_6	21291	22129	-	sul1	1-840/840	========/======	1/1	99.88	99.76	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F41_assembly.fasta_contig_6	22634	23412	-	aadA2	1-780/780	========/======	1/1	99.87	99.49	card	AF156486:5012-5792	aadA2 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in K. pneumoniae Salmonella spp. Corynebacterium glutamicum C. freundii and Aeromonas spp.	aminoglycoside
all.fasta	F41_assembly.fasta_contig_6	23829	24325	-	dfrA12	1-498/498	========/======	1/1	99.80	99.80	card	GU585907.1:22103-21605	dfrA12 is an integron-encoded dihydrofolate reductase found in Vibrio cholerae	diaminopyrimidine
all.fasta	F41_assembly.fasta_contig_6	31652	32309	-	catI	1-660/660	========/======	1/2	99.70	99.39	card	V00622:243-903	catI is a chromosome and transposon-encoded variant of the cat gene found in Escherichia coli and Acinetobacter baumannii	phenicol
all.fasta	F41_assembly.fasta_contig_6	111270	112083	+	sul2	1-816/816	========/======	2/2	99.75	99.75	card	AY055428.1:21084-20268	Sul2 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria usually found on small plasmids.	sulfonamide
all.fasta	F41_assembly.fasta_contig_7	90307	91120	-	APH(3')-Ia	1-814/816	===============	0/0	99.75	99.02	card	BX664015.1:103833-103017	APH(3')-Ia is a transposon-encoded aminoglycoside phosphotransferase in E. coli and S. enterica. It is identical at the protein sequence to APH(3')-Ic an aminoglycoside phosphotransferase encoded by plasmids transposons and genomic islands in K. pneumoniae A. baumannii S. marcescens Corynebacterium spp. Photobacterium spp. and Citrobacter spp.	aminoglycoside
all.fasta	F41_assembly.fasta_contig_7	94462	95291	-	OXA-1	1-831/831	========/======	1/1	99.88	99.88	card	JN420336.1:2230-1399	OXA-1 is a beta-lactamase found in E. coli	cephalosporin;penam
all.fasta	F41_assembly.fasta_contig_7	95422	96020	-	AAC(6')-Ib-cr	1-600/600	========/======	1/1	99.83	99.83	card	DQ303918:0-600	AAC(6')-Ib-cr is an aminoglycoside acetyltransferase encoded by plasmids transposons integrons in Enterobacteriaceae. The aac(6')-Ib-cr variant gene can induce resistance against aminoglycoside and fluoroquinolone simultaneously	aminoglycoside;fluoroquinolone
all.fasta	F41_assembly.fasta_contig_7	99516	100390	-	CTX-M-15	1-876/876	========/======	1/1	99.89	99.89	card	AY044436:1435-2311	CTX-M-15 is a beta-lactamase found in the Enterobacteriaceae family	cephalosporin
all.fasta	F43_assembly.fasta_contig_1	140	952	-	APH(3')-Ia	1-814/816	========/======	1/1	99.63	99.02	card	BX664015.1:103833-103017	APH(3')-Ia is a transposon-encoded aminoglycoside phosphotransferase in E. coli and S. enterica. It is identical at the protein sequence to APH(3')-Ic an aminoglycoside phosphotransferase encoded by plasmids transposons and genomic islands in K. pneumoniae A. baumannii S. marcescens Corynebacterium spp. Photobacterium spp. and Citrobacter spp.	aminoglycoside
all.fasta	F43_assembly.fasta_contig_1	1928	2833	+	mphA	1-906/906	===============	0/0	100.00	99.89	card	D16251.1:2531-1625	The mphA gene encodes for resistance enzyme MPH(2')-I which preferentially inactivate 14-membered macrolides (e.g.erythromycin telithromycin roxithromycin) over 16-membered macrolides (e.g.tylosin spiramycin). It phosphorylates macrolides at 2'-OH hydroxyl of desosamine sugar of macrolides in a GTP-dependent manner.	macrolide
all.fasta	F43_assembly.fasta_contig_1	9452	10291	-	sul1	1-840/840	===============	0/0	100.00	99.76	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F43_assembly.fasta_contig_1	10824	12056	-	cmlA5	26-1260/1260	========/======	2/2	97.86	99.68	card	AY115475:3337-4597	cmlA5 is a plasmid or transposon-encoded chloramphenicol exporter that is found in Escherichia coli	phenicol
all.fasta	F43_assembly.fasta_contig_1	12226	12881	-	QnrA1	1-657/657	========/======	1/1	99.85	99.09	card	DQ831141:8921-9578	QnrA1 is a plasmid-mediated quinolone resistance protein found in Klebsiella pneumoniae	fluoroquinolone
all.fasta	F43_assembly.fasta_contig_1	15154	15993	-	sul1	1-840/840	===============	0/0	100.00	99.76	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F43_assembly.fasta_contig_1	16498	17277	-	aadA2	1-780/780	===============	0/0	100.00	99.61	card	AF156486:5012-5792	aadA2 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in K. pneumoniae Salmonella spp. Corynebacterium glutamicum C. freundii and Aeromonas spp.	aminoglycoside
all.fasta	F43_assembly.fasta_contig_1	17694	18190	-	dfrA12	1-498/498	========/======	1/1	99.80	99.80	card	GU585907.1:22103-21605	dfrA12 is an integron-encoded dihydrofolate reductase found in Vibrio cholerae	diaminopyrimidine
all.fasta	F43_assembly.fasta_contig_1	25513	26171	-	catI	1-660/660	========/======	1/1	99.85	99.09	card	V00622:243-903	catI is a chromosome and transposon-encoded variant of the cat gene found in Escherichia coli and Acinetobacter baumannii	phenicol
all.fasta	F43_assembly.fasta_contig_1	105114	105926	+	sul2	1-816/816	========/======	3/3	99.63	99.63	card	AY055428.1:21084-20268	Sul2 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria usually found on small plasmids.	sulfonamide
all.fasta	F43_assembly.fasta_contig_2	518978	519396	+	FosA6	1-420/420	========/======	1/1	99.76	98.09	card	KU254579.1:59421-59841	fosA6 is a plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	fosfomycin
all.fasta	F43_assembly.fasta_contig_2	1109976	1113116	-	acrB	1-3148/3150	========/======	9/13	99.62	83.34	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F43_assembly.fasta_contig_2	1113139	1114328	-	Klebsiella_pneumoniae_acrA	1-1197/1197	========/======	6/7	99.42	96.83	card	AJ318073.1:793-1990	AcrA is a subunit of the AcrAB multidrug efflux system that in K. pneumoniae which is encoded by the acrRAB operon.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F43_assembly.fasta_contig_2	1258941	1259293	+	ramA	21-375/375	========/======	2/2	94.13	81.13	card	JQ727668:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F43_assembly.fasta_contig_2	1706057	1707803	+	msbA	1-1749/1749	========/======	2/2	99.89	80.45	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
all.fasta	F43_assembly.fasta_contig_2	2197818	2198970	-	Klebsiella_pneumoniae_OmpK37	1-1125/1125	========/======	9/34	99.73	94.90	card	AJ011502.1:300-1425	Klebsiella pneumoniae outer membrane porin protein. Is preferentially detected in porin-deficient strains. Functional characterization of this new porin revealed a narrower pore than those of porins OmpK35 and OmpK36 which did not allow penetration by certain beta-lactams. Also when a resistant strain expresses porin OmpK37 is less susceptible to cefotaxime and cefoxitin than when it is expressing either OmpK36 or OmpK35.	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem
all.fasta	F43_assembly.fasta_contig_2	2325876	2326237	+	Klebsiella_pneumoniae_KpnE	1-363/363	========/======	1/1	99.72	98.62	card	AP006725.1:2483889-2484252	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
